index,class_id,class,family,split_role,pca1,pca2
1001853,5,dos-slowloris,DoS,Known_Source,-2.193988,0.13377121
1001858,5,dos-slowloris,DoS,Known_Source,-2.1939037,0.13373734
1001870,5,dos-slowloris,DoS,Known_Source,-2.1936796,0.13356891
1001877,5,dos-slowloris,DoS,Known_Source,-2.1934907,0.13355984
1001881,5,dos-slowloris,DoS,Known_Source,-2.193371,0.13351966
1001883,5,dos-slowloris,DoS,Known_Source,-2.1933253,0.13350576
1001890,5,dos-slowloris,DoS,Known_Source,-2.1932309,0.13346775
1001897,5,dos-slowloris,DoS,Known_Source,-2.193088,0.13341251
1001902,5,dos-slowloris,DoS,Known_Source,-2.1930265,0.13338688
1001903,5,dos-slowloris,DoS,Known_Source,-2.1929843,0.13337114
1001910,5,dos-slowloris,DoS,Known_Source,-2.1928496,0.1333209
1001915,5,dos-slowloris,DoS,Known_Source,-2.1927564,0.13328028
1001917,5,dos-slowloris,DoS,Known_Source,-2.1927068,0.13325915
1001918,5,dos-slowloris,DoS,Known_Source,-2.192702,0.13325803
1001920,5,dos-slowloris,DoS,Known_Source,-2.1926358,0.13322592
1001931,5,dos-slowloris,DoS,Known_Source,-2.1923199,0.13310565
1002065,9,normal,Normal,Known_Source,-1.8873433,0.99600685
1002073,5,dos-slowloris,DoS,Known_Source,-2.192395,0.13313589
1002075,5,dos-slowloris,DoS,Known_Source,-2.1922805,0.1330944
1002115,9,normal,Normal,Known_Source,-0.14306527,-1.1579524
1002480,5,dos-slowloris,DoS,Known_Source,-2.0609102,-0.477516
1002570,5,dos-slowloris,DoS,Known_Source,-2.061848,-0.47763216
1002579,5,dos-slowloris,DoS,Known_Source,-0.42144826,-0.55431074
1002581,5,dos-slowloris,DoS,Known_Source,-0.42159623,-0.5542325
1002584,5,dos-slowloris,DoS,Known_Source,-0.4215384,-0.55426204
1002919,5,dos-slowloris,DoS,Known_Source,-0.42165574,-0.55420625
1003414,5,dos-slowloris,DoS,Known_Source,-0.42173147,-0.55416775
1003416,5,dos-slowloris,DoS,Known_Source,-0.42178875,-0.5541422
1003427,5,dos-slowloris,DoS,Known_Source,-0.42215216,-0.5539721
1003428,5,dos-slowloris,DoS,Known_Source,-0.42213535,-0.55398947
1003431,5,dos-slowloris,DoS,Known_Source,-0.42217067,-0.5539788
1003437,5,dos-slowloris,DoS,Known_Source,2.4160278,-1.7090437
1003648,5,dos-slowloris,DoS,Known_Source,2.4159417,-1.7090023
1003652,5,dos-slowloris,DoS,Known_Source,2.273115,-1.4544055
1003656,5,dos-slowloris,DoS,Known_Source,7.5836854,-3.6780648
1003659,5,dos-slowloris,DoS,Known_Source,7.5832806,-3.6778498
1003763,5,dos-slowloris,DoS,Known_Source,7.5815372,-3.676911
1003776,5,dos-slowloris,DoS,Known_Source,7.5805264,-3.6763678
1003782,5,dos-slowloris,DoS,Known_Source,7.5799675,-3.6760697
1003786,5,dos-slowloris,DoS,Known_Source,7.5796247,-3.6758823
1003787,5,dos-slowloris,DoS,Known_Source,7.5795527,-3.6758442
1004028,5,dos-slowloris,DoS,Known_Source,7.402544,-3.5007176
1004138,5,dos-slowloris,DoS,Known_Source,7.4024,-3.5006652
1004140,5,dos-slowloris,DoS,Known_Source,7.402405,-3.5006738
1004148,5,dos-slowloris,DoS,Known_Source,-2.2428424,-0.20046487
1004156,5,dos-slowloris,DoS,Known_Source,-2.2428432,-0.20046255
1004157,5,dos-slowloris,DoS,Known_Source,-2.2428536,-0.20043913
1004161,5,dos-slowloris,DoS,Known_Source,-2.2428422,-0.20046437
1004163,5,dos-slowloris,DoS,Known_Source,-0.4757183,-0.2361111
1004166,5,dos-slowloris,DoS,Known_Source,7.535327,-3.4747133
1004171,5,dos-slowloris,DoS,Known_Source,8.300269,-3.4292154
1004174,5,dos-slowloris,DoS,Known_Source,-2.2428157,-0.20049357
1004214,5,dos-slowloris,DoS,Known_Source,3.6882274,-2.016827
1004224,5,dos-slowloris,DoS,Known_Source,-2.2428324,-0.20048434
1004225,5,dos-slowloris,DoS,Known_Source,-2.2428448,-0.20048147
1004235,5,dos-slowloris,DoS,Known_Source,-2.242852,-0.20046952
1004237,5,dos-slowloris,DoS,Known_Source,-2.242819,-0.2004937
1004240,5,dos-slowloris,DoS,Known_Source,3.3617961,-2.093971
1004242,5,dos-slowloris,DoS,Known_Source,3.1262193,-1.7260249
1004254,5,dos-slowloris,DoS,Known_Source,0.75274146,-1.0210676
1004432,9,normal,Normal,Known_Source,2.5432146,8.491433
1004475,5,dos-slowloris,DoS,Known_Source,8.498433,-4.076172
1004476,5,dos-slowloris,DoS,Known_Source,8.111648,-3.6358314
1004481,5,dos-slowloris,DoS,Known_Source,-2.2428198,-0.20049064
1004483,5,dos-slowloris,DoS,Known_Source,-2.242834,-0.20047544
1004489,5,dos-slowloris,DoS,Known_Source,-2.24283,-0.20048842
1004679,5,dos-slowloris,DoS,Known_Source,0.7277288,-1.0220357
1004680,5,dos-slowloris,DoS,Known_Source,0.7257707,-1.021103
1004682,5,dos-slowloris,DoS,Known_Source,0.6597764,-0.73391885
1004686,5,dos-slowloris,DoS,Known_Source,3.1506932,-2.0076096
1004688,5,dos-slowloris,DoS,Known_Source,3.1506822,-2.0076063
1004691,5,dos-slowloris,DoS,Known_Source,3.0020142,-1.9316989
1004716,5,dos-slowloris,DoS,Known_Source,8.382922,-4.0134487
1004731,5,dos-slowloris,DoS,Known_Source,0.62043476,-0.97831833
1005801,5,dos-slowloris,DoS,Known_Source,0.6204158,-0.9783075
1005804,5,dos-slowloris,DoS,Known_Source,0.5440412,-0.9367073
1005806,5,dos-slowloris,DoS,Known_Source,3.0456917,-1.9651026
1005813,5,dos-slowloris,DoS,Known_Source,8.267519,-3.9505749
1005814,5,dos-slowloris,DoS,Known_Source,8.26743,-3.9505272
1005817,5,dos-slowloris,DoS,Known_Source,8.265385,-3.9494271
1005823,5,dos-slowloris,DoS,Known_Source,9.033836,-4.402718
1005824,5,dos-slowloris,DoS,Known_Source,9.033852,-4.4027305
1005826,5,dos-slowloris,DoS,Known_Source,8.422412,-3.8565586
1005831,5,dos-slowloris,DoS,Known_Source,-2.2161818,0.13433921
1005832,5,dos-slowloris,DoS,Known_Source,-2.2163036,0.13431525
1005833,5,dos-slowloris,DoS,Known_Source,-2.2157767,0.13442484
1006075,5,dos-slowloris,DoS,Known_Source,7.9894886,-3.9768746
1006076,5,dos-slowloris,DoS,Known_Source,7.9894814,-3.9768724
1006078,5,dos-slowloris,DoS,Known_Source,7.9894676,-3.9768674
1006083,5,dos-slowloris,DoS,Known_Source,7.988044,-3.9763584
1006087,5,dos-slowloris,DoS,Known_Source,7.9863186,-3.9760413
1006089,5,dos-slowloris,DoS,Known_Source,7.986237,-3.9759965
1006114,5,dos-slowloris,DoS,Known_Source,5.023966,-2.245624
1006430,5,dos-slowloris,DoS,Known_Source,-2.2428305,-0.20048958
1006602,5,dos-slowloris,DoS,Known_Source,-2.2428305,-0.20048907
1006603,5,dos-slowloris,DoS,Known_Source,-2.2428305,-0.2004892
1006604,5,dos-slowloris,DoS,Known_Source,-2.2428308,-0.2004888
1006609,5,dos-slowloris,DoS,Known_Source,4.8131638,-2.1727064
1006614,5,dos-slowloris,DoS,Known_Source,4.7156734,-2.1532674
1006619,5,dos-slowloris,DoS,Known_Source,-2.24284,-0.20046806
1006627,5,dos-slowloris,DoS,Known_Source,4.8130116,-2.1726074
1006629,5,dos-slowloris,DoS,Known_Source,-2.2428317,-0.20048867
1006635,5,dos-slowloris,DoS,Known_Source,0.97754097,-1.4121331
1006638,5,dos-slowloris,DoS,Known_Source,-2.242846,-0.20045757
1006650,5,dos-slowloris,DoS,Known_Source,-2.2428455,-0.20046389
1006741,9,normal,Normal,Known_Source,-2.824987,-0.5203772
1006868,5,dos-slowloris,DoS,Known_Source,-2.4370656,-0.6148776
1006869,5,dos-slowloris,DoS,Known_Source,-2.2428281,-0.20047432
1006878,5,dos-slowloris,DoS,Known_Source,4.8093963,-2.1711576
1006891,5,dos-slowloris,DoS,Known_Source,5.0231566,-2.245205
1006893,5,dos-slowloris,DoS,Known_Source,4.8079395,-2.1714811
1006899,5,dos-slowloris,DoS,Known_Source,-2.251063,-0.74599385
1006901,5,dos-slowloris,DoS,Known_Source,4.7215586,-2.1553106
1006908,5,dos-slowloris,DoS,Known_Source,-2.2428358,-0.20048162
1006911,5,dos-slowloris,DoS,Known_Source,-2.2428415,-0.20046897
1006913,5,dos-slowloris,DoS,Known_Source,-2.242836,-0.20047385
1006914,5,dos-slowloris,DoS,Known_Source,4.7171984,-2.1543264
1006923,5,dos-slowloris,DoS,Known_Source,-2.2428486,-0.2004681
1006926,5,dos-slowloris,DoS,Known_Source,-2.2428448,-0.2004796
1006930,5,dos-slowloris,DoS,Known_Source,-2.2428288,-0.2004726
1006932,5,dos-slowloris,DoS,Known_Source,-2.2428396,-0.20047826
1006934,5,dos-slowloris,DoS,Known_Source,-2.2428226,-0.20048793
1006936,5,dos-slowloris,DoS,Known_Source,-2.242822,-0.20048733
1006953,5,dos-slowloris,DoS,Known_Source,-2.242839,-0.20047359
1006966,5,dos-slowloris,DoS,Known_Source,4.812647,-2.1724272
1006968,5,dos-slowloris,DoS,Known_Source,-2.242832,-0.20048618
1006970,5,dos-slowloris,DoS,Known_Source,4.8113356,-2.1724164
1006975,5,dos-slowloris,DoS,Known_Source,-2.2428417,-0.20046848
1006980,5,dos-slowloris,DoS,Known_Source,4.8109307,-2.1722705
1006985,5,dos-slowloris,DoS,Known_Source,5.0220003,-2.2453454
1006995,5,dos-slowloris,DoS,Known_Source,-2.2428482,-0.20044842
1006996,5,dos-slowloris,DoS,Known_Source,-2.2428322,-0.20048586
1006997,5,dos-slowloris,DoS,Known_Source,-2.2428367,-0.2004711
1006999,5,dos-slowloris,DoS,Known_Source,5.019132,-2.2445865
1007012,5,dos-slowloris,DoS,Known_Source,4.8094845,-2.1711974
1007054,5,dos-slowloris,DoS,Known_Source,5.020228,-2.2440891
1007057,5,dos-slowloris,DoS,Known_Source,5.02244,-2.2454863
1007058,5,dos-slowloris,DoS,Known_Source,5.019766,-2.2438707
1007061,5,dos-slowloris,DoS,Known_Source,-2.242839,-0.20046473
1007063,5,dos-slowloris,DoS,Known_Source,-2.2428324,-0.20048791
1007066,5,dos-slowloris,DoS,Known_Source,-2.2428336,-0.2004849
1007067,5,dos-slowloris,DoS,Known_Source,5.021704,-2.2451227
1007069,5,dos-slowloris,DoS,Known_Source,5.025833,-2.2471535
1007112,5,dos-slowloris,DoS,Known_Source,-2.2428386,-0.20047191
1007120,5,dos-slowloris,DoS,Known_Source,-2.2428558,-0.20046252
1007122,5,dos-slowloris,DoS,Known_Source,5.0255804,-2.2470288
1008342,5,dos-slowloris,DoS,Known_Source,4.717657,-2.1545522
1008344,5,dos-slowloris,DoS,Known_Source,4.7233677,-2.1568463
1008359,5,dos-slowloris,DoS,Known_Source,4.7165356,-2.1540477
1008360,5,dos-slowloris,DoS,Known_Source,5.0218697,-2.2452483
1008366,5,dos-slowloris,DoS,Known_Source,4.7211614,-2.15515
1008406,5,dos-slowloris,DoS,Known_Source,5.020733,-2.244287
1008408,5,dos-slowloris,DoS,Known_Source,-2.242849,-0.20044553
1008416,5,dos-slowloris,DoS,Known_Source,5.0196385,-2.2448342
1008420,5,dos-slowloris,DoS,Known_Source,-2.2428434,-0.20046881
1008421,5,dos-slowloris,DoS,Known_Source,-2.2428594,-0.20042527
1008423,5,dos-slowloris,DoS,Known_Source,4.7173963,-2.154475
1008445,5,dos-slowloris,DoS,Known_Source,5.021458,-2.2450519
1008447,5,dos-slowloris,DoS,Known_Source,-2.2428343,-0.20048146
1008457,5,dos-slowloris,DoS,Known_Source,4.8089943,-2.1709642
1008458,5,dos-slowloris,DoS,Known_Source,-2.24283,-0.20049208
1008460,5,dos-slowloris,DoS,Known_Source,-2.2428496,-0.20046869
1008629,5,dos-slowloris,DoS,Known_Source,-2.2428389,-0.20047112
1008631,5,dos-slowloris,DoS,Known_Source,5.01954,-2.2447493
1008635,5,dos-slowloris,DoS,Known_Source,-2.242861,-0.20042217
1008640,5,dos-slowloris,DoS,Known_Source,5.020342,-2.2441382
1008641,5,dos-slowloris,DoS,Known_Source,-2.242839,-0.20048535
1008642,5,dos-slowloris,DoS,Known_Source,-2.242831,-0.2004872
1008643,5,dos-slowloris,DoS,Known_Source,5.019473,-2.2447212
1008743,5,dos-slowloris,DoS,Known_Source,5.020653,-2.2442937
1008755,5,dos-slowloris,DoS,Known_Source,5.0220656,-2.2453008
1008757,5,dos-slowloris,DoS,Known_Source,-2.2428443,-0.2004521
1008759,5,dos-slowloris,DoS,Known_Source,-2.2428603,-0.20042509
1008775,5,dos-slowloris,DoS,Known_Source,-2.2428567,-0.20045675
1008778,5,dos-slowloris,DoS,Known_Source,-2.2428603,-0.20042698
1008781,5,dos-slowloris,DoS,Known_Source,-2.2428434,-0.20046464
1008787,5,dos-slowloris,DoS,Known_Source,-2.2428303,-0.20046738
1008840,5,dos-slowloris,DoS,Known_Source,5.021567,-2.2451053
1008841,5,dos-slowloris,DoS,Known_Source,4.715788,-2.153318
1008844,5,dos-slowloris,DoS,Known_Source,4.7152267,-2.1540444
1008849,5,dos-slowloris,DoS,Known_Source,-2.2428408,-0.20046967
1008850,5,dos-slowloris,DoS,Known_Source,4.80917,-2.1710382
1008853,5,dos-slowloris,DoS,Known_Source,5.019144,-2.244598
1008861,5,dos-slowloris,DoS,Known_Source,-2.242832,-0.2004859
1008873,5,dos-slowloris,DoS,Known_Source,-2.2428436,-0.20046844
1008874,5,dos-slowloris,DoS,Known_Source,-2.2428424,-0.20048587
1008880,5,dos-slowloris,DoS,Known_Source,4.7210913,-2.1550856
1008885,5,dos-slowloris,DoS,Known_Source,-2.2428372,-0.20046696
1008887,5,dos-slowloris,DoS,Known_Source,4.7208843,-2.154991
1008903,5,dos-slowloris,DoS,Known_Source,-2.2428336,-0.20048478
1008907,5,dos-slowloris,DoS,Known_Source,-2.2428622,-0.20046103
1008918,5,dos-slowloris,DoS,Known_Source,-2.2428527,-0.20044258
1008924,5,dos-slowloris,DoS,Known_Source,9.306988,-7.395383
1008934,5,dos-slowloris,DoS,Known_Source,9.306981,-7.395381
1008935,5,dos-slowloris,DoS,Known_Source,9.306985,-7.395383
1008938,5,dos-slowloris,DoS,Known_Source,9.306983,-7.395382
1008942,5,dos-slowloris,DoS,Known_Source,9.306977,-7.395379
1009101,5,dos-slowloris,DoS,Known_Source,9.306985,-7.3953834
1009106,5,dos-slowloris,DoS,Known_Source,4.810843,-2.1721838
1009111,5,dos-slowloris,DoS,Known_Source,4.715176,-2.153029
1009113,5,dos-slowloris,DoS,Known_Source,-2.2428608,-0.20044616
1009115,5,dos-slowloris,DoS,Known_Source,-2.2428176,-0.20048863
1009144,9,normal,Normal,Known_Source,-2.3768501,-0.28531575
1009430,5,dos-slowloris,DoS,Known_Source,4.8152876,-2.1747692
1009432,5,dos-slowloris,DoS,Known_Source,-2.242838,-0.20047185
1009508,5,dos-slowloris,DoS,Known_Source,-2.2428536,-0.20044
1009510,5,dos-slowloris,DoS,Known_Source,4.723152,-2.1567416
1009515,5,dos-slowloris,DoS,Known_Source,-2.242853,-0.20044562
1009518,5,dos-slowloris,DoS,Known_Source,-2.2428515,-0.2004446
1009522,5,dos-slowloris,DoS,Known_Source,-2.2428644,-0.2004178
1009525,5,dos-slowloris,DoS,Known_Source,-2.2428172,-0.2004925
1009534,5,dos-slowloris,DoS,Known_Source,-2.2428508,-0.20044446
1009541,5,dos-slowloris,DoS,Known_Source,4.7180142,-2.1547716
1009542,5,dos-slowloris,DoS,Known_Source,-2.2428434,-0.20046058
1009979,5,dos-slowloris,DoS,Known_Source,-2.242837,-0.20045453
1009983,5,dos-slowloris,DoS,Known_Source,-2.2428296,-0.20046511
1009988,5,dos-slowloris,DoS,Known_Source,-2.2428312,-0.20048842
1010350,5,dos-slowloris,DoS,Known_Source,4.721014,-2.1550555
1010358,5,dos-slowloris,DoS,Known_Source,-2.2428312,-0.20048678
1010360,5,dos-slowloris,DoS,Known_Source,4.7207475,-2.1549485
1010362,5,dos-slowloris,DoS,Known_Source,-2.2428436,-0.20048039
1010363,5,dos-slowloris,DoS,Known_Source,-2.242854,-0.20045875
1010375,5,dos-slowloris,DoS,Known_Source,-2.242836,-0.20048004
1010704,5,dos-slowloris,DoS,Known_Source,-2.305363,-0.97125095
1010705,5,dos-slowloris,DoS,Known_Source,-2.3078778,-0.97179836
1010708,5,dos-slowloris,DoS,Known_Source,-2.3091862,-0.9720833
1010713,5,dos-slowloris,DoS,Known_Source,-2.3163025,-0.973633
1011245,5,dos-slowloris,DoS,Known_Source,4.8113046,-2.1724799
1011266,9,normal,Normal,Known_Source,0.3229675,1.2031271
1011437,5,dos-slowloris,DoS,Known_Source,4.810669,-2.1721404
1011438,5,dos-slowloris,DoS,Known_Source,-2.2428412,-0.20046501
1011441,5,dos-slowloris,DoS,Known_Source,-2.24284,-0.20048575
1011457,5,dos-slowloris,DoS,Known_Source,4.720731,-2.1549454
1011468,5,dos-slowloris,DoS,Known_Source,-2.2428348,-0.20046373
1011469,5,dos-slowloris,DoS,Known_Source,-2.2428358,-0.20045471
1011472,5,dos-slowloris,DoS,Known_Source,4.7144585,-2.153718
1011476,5,dos-slowloris,DoS,Known_Source,4.810767,-2.1721861
1011534,5,dos-slowloris,DoS,Known_Source,-2.2428567,-0.20043674
1011535,5,dos-slowloris,DoS,Known_Source,5.025618,-2.247051
1011536,5,dos-slowloris,DoS,Known_Source,-2.2428598,-0.20043543
1011537,5,dos-slowloris,DoS,Known_Source,4.7095346,-2.164146
1011541,5,dos-slowloris,DoS,Known_Source,-2.2428336,-0.2004846
1011546,5,dos-slowloris,DoS,Known_Source,10.236033,-7.9157724
1011560,5,dos-slowloris,DoS,Known_Source,10.236033,-7.9157724
1011563,5,dos-slowloris,DoS,Known_Source,10.236035,-7.915774
1011566,5,dos-slowloris,DoS,Known_Source,10.236031,-7.9157715
1011569,5,dos-slowloris,DoS,Known_Source,10.236031,-7.9157705
1011575,5,dos-slowloris,DoS,Known_Source,10.2360325,-7.915772
1011577,5,dos-slowloris,DoS,Known_Source,10.236029,-7.9157705
1011581,5,dos-slowloris,DoS,Known_Source,10.236027,-7.915769
1011584,5,dos-slowloris,DoS,Known_Source,10.2360325,-7.915773
1011591,5,dos-slowloris,DoS,Known_Source,10.236032,-7.9157715
1011595,5,dos-slowloris,DoS,Known_Source,-2.242864,-0.20043635
1011954,5,dos-slowloris,DoS,Known_Source,4.7175035,-2.154522
1011959,5,dos-slowloris,DoS,Known_Source,4.714978,-2.1539626
1011960,5,dos-slowloris,DoS,Known_Source,5.0174594,-2.2557013
1011963,5,dos-slowloris,DoS,Known_Source,-2.3178523,-0.97397053
1011964,5,dos-slowloris,DoS,Known_Source,-2.3170528,-0.97379637
1011970,5,dos-slowloris,DoS,Known_Source,-2.309366,-0.9721223
1011975,5,dos-slowloris,DoS,Known_Source,-2.3091865,-0.9720832
1011978,5,dos-slowloris,DoS,Known_Source,-2.3495653,-0.9808796
1011979,5,dos-slowloris,DoS,Known_Source,-2.5121217,-1.0162992
1011980,5,dos-slowloris,DoS,Known_Source,-2.3097372,-0.97220314
1012212,5,dos-slowloris,DoS,Known_Source,-2.3246732,-0.97545636
1012213,5,dos-slowloris,DoS,Known_Source,-2.310125,-0.9722876
1012216,5,dos-slowloris,DoS,Known_Source,-2.331074,-0.97685087
1012218,5,dos-slowloris,DoS,Known_Source,-2.3095496,-0.97216225
1012220,5,dos-slowloris,DoS,Known_Source,-2.2428467,-0.20045643
1012224,5,dos-slowloris,DoS,Known_Source,4.717917,-2.1674643
1012227,5,dos-slowloris,DoS,Known_Source,4.7168436,-2.1542003
1012228,5,dos-slowloris,DoS,Known_Source,5.022129,-2.2453752
1012229,5,dos-slowloris,DoS,Known_Source,5.0221634,-2.2453926
1012272,5,dos-slowloris,DoS,Known_Source,-2.3456414,-0.98002476
1012275,5,dos-slowloris,DoS,Known_Source,5.0175815,-2.25576
1012283,5,dos-slowloris,DoS,Known_Source,9.306981,-7.395382
1012286,5,dos-slowloris,DoS,Known_Source,9.306975,-7.395379
1012822,9,normal,Normal,Known_Source,-2.367242,-0.29227012
1012979,9,normal,Normal,Known_Source,-0.849824,1.6189458
1013188,5,dos-slowloris,DoS,Known_Source,9.306981,-7.3953824
1013190,5,dos-slowloris,DoS,Known_Source,9.306983,-7.395383
1013192,5,dos-slowloris,DoS,Known_Source,9.306988,-7.3953843
1013242,5,dos-slowloris,DoS,Known_Source,9.306979,-7.39538
1013246,5,dos-slowloris,DoS,Known_Source,9.306976,-7.395378
1013248,5,dos-slowloris,DoS,Known_Source,9.306976,-7.395378
1013259,5,dos-slowloris,DoS,Known_Source,9.306978,-7.395379
1013264,5,dos-slowloris,DoS,Known_Source,9.306974,-7.395378
1013507,5,dos-slowloris,DoS,Known_Source,9.306972,-7.395378
1013510,5,dos-slowloris,DoS,Known_Source,9.306975,-7.3953795
1013512,5,dos-slowloris,DoS,Known_Source,9.30697,-7.395377
1013513,5,dos-slowloris,DoS,Known_Source,9.306966,-7.3953753
1013515,5,dos-slowloris,DoS,Known_Source,9.306972,-7.395378
1013516,5,dos-slowloris,DoS,Known_Source,9.306968,-7.3953757
1013523,5,dos-slowloris,DoS,Known_Source,9.306971,-7.3953767
1013529,5,dos-slowloris,DoS,Known_Source,9.3069725,-7.3953776
1013579,5,dos-slowloris,DoS,Known_Source,9.30697,-7.3953757
1013581,5,dos-slowloris,DoS,Known_Source,9.306972,-7.395377
1013586,5,dos-slowloris,DoS,Known_Source,4.711293,-2.1643293
1013591,5,dos-slowloris,DoS,Known_Source,4.720646,-2.1549032
1013595,5,dos-slowloris,DoS,Known_Source,9.540015,-7.525975
1014023,5,dos-slowloris,DoS,Known_Source,9.540019,-7.525978
